"hhid","feed_Chickens","feed_Cattle","irrigation","drought","flood","extension_training","animal_ded_area","rice","fhh","covid_shock","ag_comm"
"HID565087",1,NA,1,0,0,NA,1,1,1,1,2
"HID565127",1,1,1,0,0,NA,1,1,1,1,2
"HID565143",1,NA,1,0,0,NA,1,1,0,1,2
"HID565386",NA,1,1,0,0,NA,1,1,1,1,2
"HID565398",1,1,NA,0,0,NA,1,0,0,1,2
"HID565404",1,NA,1,0,0,NA,0,0,0,1,2
"HID565480",NA,1,1,0,0,NA,0,1,1,1,2
"HID565498",NA,1,1,0,0,NA,1,1,0,2,2
"HID565632",NA,1,1,0,1,NA,1,1,1,1,2
"HID565640",2,NA,1,0,1,NA,1,1,0,2,2
"HID565793",1,1,0,0,0,NA,1,1,0,1,2
"HID565853",2,2,0,0,0,NA,1,0,0,1,2
"HID565873",1,1,1,0,0,NA,1,1,1,1,2
"HID565919",2,NA,1,0,0,NA,1,0,1,1,2
"HID565978",1,NA,1,0,0,NA,0,1,1,1,1
"HID566049",NA,1,1,0,1,NA,1,1,0,2,2
"HID566083",2,1,1,0,0,NA,1,0,0,1,2
"HID566156",1,1,1,0,0,NA,0,1,1,1,2
"HID566210",1,1,1,0,0,NA,0,1,0,1,2
"HID566313",1,NA,1,0,0,NA,1,0,1,1,2
"HID566431",2,NA,NA,0,0,NA,0,0,1,1,2
"HID566480",1,NA,0,0,0,NA,1,1,0,2,2
"HID566491",1,NA,1,0,0,NA,0,1,1,1,2
"HID566612",NA,1,1,0,0,NA,1,1,0,1,2
"HID566759",2,NA,1,0,1,NA,0,1,0,1,2
"HID566789",1,1,1,0,0,NA,1,1,1,1,2
"HID566814",1,NA,1,0,0,NA,0,1,1,1,2
"HID566815",1,1,NA,0,0,NA,1,0,1,1,2
"HID566898",2,NA,NA,0,0,NA,1,0,0,1,2
"HID567024",NA,1,1,0,0,NA,0,1,0,1,2
"HID567141",1,NA,1,0,0,NA,1,1,0,1,2
"HID567236",NA,1,1,0,0,NA,1,1,0,1,2
"HID567252",NA,1,1,0,0,NA,1,1,0,1,2
"HID567266",1,NA,1,0,0,NA,0,1,0,2,2
"HID567322",NA,1,1,0,0,NA,0,1,0,1,2
"HID567537",1,1,1,0,0,NA,0,1,0,1,2
"HID567566",NA,1,0,0,0,NA,1,1,0,1,2
"HID567750",NA,NA,1,0,0,NA,1,0,0,1,2
"HID567779",1,1,1,0,0,NA,0,1,0,1,2
"HID567783",NA,2,1,0,0,NA,0,1,1,1,2
"HID567822",NA,1,NA,0,0,NA,1,0,1,1,2
"HID567828",2,NA,1,0,0,NA,1,1,0,1,2
"HID567843",NA,1,1,0,0,NA,1,1,0,1,2
"HID567882",2,NA,1,0,0,NA,1,1,0,1,2
"HID567909",1,NA,1,0,0,NA,1,1,0,1,2
"HID568145",2,NA,0,0,0,NA,1,0,0,1,2
"HID568321",1,NA,1,1,0,NA,0,1,0,1,2
"HID568380",NA,1,NA,0,0,NA,1,0,0,1,2
"HID568383",1,1,1,0,0,NA,0,1,0,1,2
"HID568408",1,NA,1,0,0,NA,0,1,0,1,2
"HID568528",1,1,1,0,0,NA,0,1,0,1,1
"HID568579",1,2,0,0,0,0,1,1,0,1,2
"HID568608",1,NA,1,0,0,NA,1,0,1,1,2
"HID568612",1,1,0,0,0,NA,1,1,1,1,2
"HID568657",2,NA,NA,0,0,NA,0,0,1,1,2
"HID568687",1,NA,1,0,0,NA,1,1,1,1,2
"HID568720",1,NA,1,0,0,NA,1,1,0,1,2
"HID568905",2,NA,1,0,0,NA,1,0,0,1,2
"HID568956",2,1,1,0,1,NA,1,1,0,1,2
"HID569007",2,1,1,0,0,NA,1,1,0,1,2
"HID569061",1,1,1,0,1,NA,1,1,0,1,2
"HID569096",NA,1,NA,0,0,NA,1,0,0,1,2
"HID569158",1,1,0,0,0,NA,1,1,1,1,2
"HID569183",1,1,1,0,0,NA,1,1,0,1,2
"HID569208",1,1,1,1,0,NA,0,1,0,1,2
"HID569254",NA,NA,0,0,0,NA,1,1,1,1,2
"HID569258",1,NA,1,0,0,NA,1,0,0,1,2
"HID569331",1,1,1,0,1,NA,0,1,1,1,2
"HID569406",2,1,0,0,0,NA,1,1,1,2,2
"HID569409",NA,1,1,0,0,NA,0,1,1,1,2
"HID569444",1,1,1,0,0,NA,1,0,0,1,2
"HID569593",2,NA,1,0,0,NA,1,0,0,1,2
"HID569602",1,1,0,0,0,NA,1,1,1,1,2
"HID569830",NA,1,1,0,0,NA,0,1,0,1,2
"HID569940",1,NA,1,0,0,NA,1,1,1,1,2
"HID570117",1,NA,1,0,1,NA,1,1,1,1,2
"HID570172",2,2,1,0,0,NA,1,1,0,1,2
"HID570246",2,NA,1,1,0,NA,1,1,1,2,2
"HID570311",1,1,1,0,0,NA,0,1,0,2,2
"HID570400",1,1,1,1,0,NA,1,1,0,2,2
"HID570405",NA,2,0,0,0,NA,0,1,0,2,1
"HID570486",NA,NA,1,0,0,NA,0,1,0,1,2
"HID570487",1,1,1,0,0,NA,1,1,1,1,2
"HID570509",1,1,1,1,1,NA,1,1,0,1,2
"HID570590",1,NA,1,0,0,NA,1,0,0,2,2
"HID570597",1,NA,NA,0,0,NA,1,0,1,1,2
"HID570675",1,NA,1,0,0,NA,0,0,0,1,2
"HID570725",1,NA,1,0,0,NA,0,1,1,1,2
"HID570784",1,1,1,0,0,NA,1,1,0,1,2
"HID570809",2,NA,1,0,0,NA,1,0,1,1,2
"HID570872",1,NA,1,1,0,NA,1,1,0,1,2
"HID570884",1,1,1,0,0,NA,1,1,0,1,2
"HID570938",NA,1,NA,0,0,NA,1,0,1,1,2
"HID570954",2,1,NA,0,0,NA,1,0,1,1,2
"HID571145",NA,2,1,1,1,NA,1,1,0,1,2
"HID571284",2,NA,1,0,0,NA,0,1,1,1,2
"HID571301",2,1,1,0,0,NA,1,1,1,1,2
"HID571366",2,NA,1,0,1,NA,0,1,0,1,2
"HID571590",NA,1,1,0,0,NA,0,1,0,2,2
"HID571664",1,NA,1,0,1,NA,1,0,0,1,2
"HID571828",NA,1,1,1,0,NA,0,1,0,1,2
"HID571846",1,NA,1,0,0,NA,1,1,0,1,2
"HID571852",NA,1,1,1,0,NA,1,1,1,1,2
"HID572051",NA,1,1,1,0,NA,1,1,0,1,2
"HID572275",NA,1,1,0,0,NA,0,1,1,1,2
"HID572320",1,1,1,0,0,NA,1,1,1,1,2
"HID572508",1,NA,0,0,0,NA,1,0,0,1,2
"HID572541",1,1,1,0,0,NA,1,1,0,1,2
"HID572545",2,1,0,0,0,NA,1,0,0,1,2
"HID572570",2,NA,1,0,0,NA,0,1,0,1,2
"HID572600",1,1,1,0,0,NA,1,1,1,1,2
"HID572678",1,1,1,0,0,NA,1,1,0,1,2
"HID572680",2,NA,0,0,0,NA,1,0,0,2,2
"HID572751",1,NA,1,0,0,NA,0,1,0,1,2
"HID572867",1,1,0,1,0,NA,0,1,1,1,2
"HID572869",NA,1,1,0,0,NA,0,1,0,1,2
"HID572904",1,NA,1,0,0,NA,1,1,1,1,2
"HID573041",NA,1,1,1,0,NA,1,0,0,2,2
"HID573100",NA,1,NA,0,0,NA,1,0,0,1,2
"HID573154",NA,1,1,0,0,NA,1,1,0,2,2
"HID573170",1,NA,1,0,0,NA,1,1,0,1,2
"HID573189",2,NA,NA,0,0,NA,1,0,0,1,2
"HID573417",NA,1,0,0,0,NA,0,1,1,1,2
"HID573465",1,NA,1,0,0,NA,1,1,1,1,2
"HID573637",1,1,1,0,0,NA,0,1,1,1,2
"HID573726",NA,1,1,0,0,NA,1,1,1,1,2
"HID573741",1,NA,1,0,0,NA,1,1,1,1,2
"HID573917",1,NA,1,0,0,NA,1,1,0,1,2
"HID574096",1,NA,1,0,0,NA,0,1,0,1,2
"HID574118",1,1,1,0,0,NA,0,1,0,1,2
"HID574191",2,NA,1,0,1,NA,1,1,0,1,2
"HID574530",1,NA,1,0,0,NA,0,0,0,1,2
"HID574589",1,NA,1,0,0,NA,1,0,1,1,2
"HID574943",1,1,1,1,0,NA,1,1,1,1,2
"HID574981",1,NA,1,0,0,NA,1,1,0,1,2
"HID574988",1,1,0,0,0,NA,1,1,0,2,2
"HID575028",2,NA,1,0,1,NA,0,1,0,1,2
"HID575065",1,2,1,0,0,NA,0,0,0,1,2
"HID575066",1,NA,1,0,0,NA,1,1,0,1,2
"HID575217",1,NA,1,0,0,NA,1,0,0,1,2
"HID575342",2,NA,1,0,0,NA,0,0,0,1,2
"HID575547",1,NA,1,0,0,NA,1,1,1,1,2
"HID575621",1,NA,1,0,0,NA,0,1,0,1,2
"HID575630",NA,1,1,0,0,NA,1,1,0,1,2
"HID575664",1,NA,NA,0,0,NA,1,0,0,1,2
"HID575795",3,3,1,0,0,NA,0,0,1,1,2
"HID575936",1,1,1,0,1,NA,1,1,0,2,2
"HID576266",1,NA,1,1,0,NA,0,1,1,2,2
"HID576319",1,NA,1,0,1,NA,1,1,1,1,2
"HID576328",2,NA,0,0,0,NA,0,1,0,1,2
"HID576471",NA,1,1,0,0,NA,0,0,0,1,2
"HID576557",1,NA,1,0,0,NA,1,1,0,1,2
"HID576613",1,NA,1,0,0,NA,1,0,1,1,2
"HID576688",NA,1,0,1,0,NA,1,1,0,1,2
"HID576781",NA,1,0,0,0,NA,1,1,0,1,2
"HID576867",1,NA,1,0,0,NA,0,0,0,1,2
"HID576874",NA,1,1,1,0,NA,1,1,0,1,2
"HID576953",1,1,1,0,0,NA,1,1,1,1,2
"HID577005",2,NA,1,0,0,NA,1,1,0,1,2
"HID577022",1,NA,NA,0,0,NA,1,0,0,1,2
"HID577088",1,NA,1,0,0,NA,0,1,1,1,2
"HID577116",1,1,1,0,0,NA,0,1,1,1,2
"HID577337",1,NA,1,0,0,NA,1,1,0,1,2
"HID577355",1,NA,1,1,0,NA,1,1,0,1,2
"HID577480",1,NA,0,0,0,NA,1,1,0,1,2
"HID577495",NA,NA,NA,0,0,NA,0,0,0,2,2
"HID577599",2,NA,1,0,0,NA,0,0,0,1,2
"HID577650",1,NA,1,0,0,NA,1,0,0,1,2
"HID577793",NA,1,0,0,0,NA,1,1,1,1,2
"HID577823",1,NA,1,0,0,NA,1,1,0,1,2
"HID577976",1,NA,1,0,0,NA,0,1,1,1,2
"HID577979",1,1,1,0,0,NA,1,1,0,1,2
"HID578120",NA,1,1,0,0,NA,0,1,0,1,2
"HID578176",1,NA,1,0,0,NA,1,1,0,1,2
"HID578227",NA,1,1,0,0,NA,1,1,0,1,2
"HID578459",1,NA,1,1,1,NA,0,1,1,1,2
"HID578638",NA,1,1,0,0,NA,1,1,1,2,2
"HID578677",1,1,1,0,0,NA,1,1,1,1,2
"HID578712",NA,1,NA,0,0,NA,0,0,0,1,2
"HID578766",1,NA,1,1,0,NA,0,1,0,1,2
"HID578783",2,NA,1,0,0,NA,0,0,1,1,2
"HID578804",1,NA,NA,0,0,NA,0,0,0,2,2
"HID578915",NA,1,1,0,0,NA,1,1,0,1,2
"HID578991",1,1,1,0,0,NA,0,1,1,1,2
"HID579074",NA,NA,1,0,0,NA,1,1,1,1,2
"HID579141",NA,1,1,0,0,NA,1,0,0,1,2
"HID579258",NA,NA,1,0,0,NA,0,1,0,1,2
"HID579268",1,NA,1,0,0,NA,0,0,1,1,2
"HID579404",1,NA,1,0,0,NA,1,1,1,2,2
"HID579597",1,NA,1,1,0,NA,1,0,0,2,2
"HID579606",NA,1,1,0,0,NA,1,1,0,1,2
"HID579730",2,1,1,0,0,NA,0,1,0,1,2
"HID579864",2,NA,1,0,0,NA,1,1,0,1,2
"HID579917",1,NA,1,0,0,NA,0,0,0,1,2
"HID579919",2,1,1,0,0,NA,0,1,0,1,2
"HID579932",1,NA,1,0,0,NA,1,1,1,1,2
"HID580194",2,NA,1,0,0,NA,1,0,0,1,2
"HID580195",1,NA,0,0,1,NA,1,1,0,2,2
"HID580211",NA,1,1,0,1,NA,0,1,0,1,2
"HID580218",1,1,1,1,0,NA,1,1,0,1,2
"HID580238",NA,NA,NA,0,0,NA,0,0,0,2,2
"HID580431",2,NA,0,0,0,NA,1,1,0,1,2
"HID580463",1,NA,1,0,0,NA,1,1,0,1,2
"HID580523",2,1,1,0,0,NA,1,1,1,1,2
"HID580538",1,1,1,1,0,NA,0,1,1,1,2
"HID580636",NA,1,1,1,0,NA,0,1,0,1,2
"HID580653",1,NA,1,0,1,NA,1,1,0,1,2
"HID580674",1,NA,1,0,0,NA,1,1,1,1,2
"HID580679",2,1,1,0,0,NA,0,1,0,1,2
"HID580688",2,NA,1,0,0,NA,1,1,0,1,2
"HID580740",1,NA,NA,0,0,NA,1,0,0,2,2
"HID580757",NA,1,1,0,0,NA,0,1,0,1,2
"HID580761",1,NA,1,1,0,NA,1,1,1,1,2
"HID580827",1,1,1,0,0,NA,1,1,0,1,2
"HID580834",1,1,0,0,0,NA,1,1,0,1,2
"HID580892",1,NA,0,0,0,NA,1,1,1,1,2
"HID580931",NA,1,0,1,0,NA,0,1,0,1,2
"HID580933",1,2,1,0,0,NA,0,1,0,1,2
"HID580951",NA,1,0,0,0,NA,1,1,1,1,2
"HID581049",NA,1,0,1,1,NA,1,0,1,2,2
"HID581281",2,2,0,1,0,NA,1,0,0,1,2
"HID581506",NA,1,1,0,0,NA,1,1,0,1,2
"HID581699",NA,1,NA,0,0,NA,1,0,0,1,2
"HID581769",2,2,0,0,0,NA,1,1,0,1,2
"HID581801",2,NA,1,0,0,NA,1,1,0,1,2
"HID581833",2,NA,1,0,0,NA,1,1,0,1,2
"HID582036",1,NA,0,0,0,NA,0,1,0,1,2
"HID582068",1,NA,1,0,0,NA,0,1,0,1,2
"HID582218",2,NA,NA,1,0,NA,1,0,0,1,2
"HID582340",1,NA,NA,0,1,NA,1,0,0,1,2
"HID582343",NA,1,0,0,0,NA,1,1,0,1,2
"HID582395",2,NA,0,1,1,NA,1,1,0,2,2
"HID582444",1,NA,1,1,0,NA,1,1,0,1,2
"HID582445",1,1,1,1,0,NA,1,1,0,1,2
"HID582468",NA,1,1,0,0,NA,1,1,1,1,2
"HID582472",1,NA,1,0,0,NA,0,1,0,1,2
"HID582520",1,1,1,0,0,NA,1,0,0,1,2
"HID582554",1,NA,0,1,0,NA,0,1,1,1,2
"HID582806",1,1,1,0,0,NA,1,1,0,1,2
"HID582824",2,NA,1,0,0,NA,0,0,0,1,2
"HID582845",1,NA,NA,0,0,NA,0,0,1,1,2
"HID582857",1,NA,1,0,0,NA,0,0,0,1,2
"HID582968",1,1,0,0,0,NA,1,1,0,1,2
"HID582983",1,NA,1,0,0,NA,1,1,1,1,2
"HID583325",1,1,1,0,0,NA,1,1,0,2,2
"HID583331",1,NA,1,0,0,NA,1,1,0,1,2
"HID583474",2,NA,1,0,0,NA,0,1,0,1,2
"HID583525",NA,1,1,0,0,NA,0,0,0,1,2
"HID583614",2,NA,1,0,0,NA,0,1,0,1,2
"HID583694",1,NA,1,0,0,NA,0,1,1,1,2
"HID583790",1,NA,1,0,0,NA,1,1,0,1,2
"HID583826",1,1,1,0,0,NA,1,1,0,1,2
"HID583857",2,1,1,0,0,NA,1,1,0,1,2
"HID584063",1,1,1,0,0,NA,1,1,1,1,2
"HID584095",2,NA,1,0,0,NA,0,0,1,1,2
"HID584178",2,NA,1,0,0,NA,1,0,1,1,2
"HID584215",2,NA,1,0,1,NA,1,1,0,1,2
"HID584238",1,NA,1,0,0,NA,0,0,1,2,2
"HID584350",1,NA,1,0,0,NA,1,1,1,1,2
"HID584381",1,1,1,0,0,NA,1,1,0,1,2
"HID584484",1,NA,1,0,0,NA,1,0,0,1,2
"HID584540",NA,1,1,0,0,NA,1,1,0,1,2
"HID584547",NA,1,1,0,1,NA,0,1,0,1,2
"HID584624",1,1,1,0,0,NA,1,0,0,1,2
"HID585132",1,NA,1,0,0,NA,1,1,0,2,2
"HID585347",2,NA,1,0,0,NA,1,1,0,1,2
"HID585382",2,NA,1,0,0,1,1,0,0,2,2
"HID585515",2,1,0,0,0,NA,1,1,1,1,2
"HID585572",NA,1,1,0,0,NA,1,1,1,1,2
"HID585576",1,NA,1,0,0,NA,1,0,0,1,2
"HID585650",1,1,1,0,0,NA,1,1,0,1,2
"HID585655",NA,1,0,0,0,NA,1,1,0,1,2
"HID585667",NA,1,1,0,0,NA,1,1,1,1,2
"HID585896",2,NA,NA,0,0,NA,1,0,0,1,2
"HID586125",1,1,1,0,0,NA,1,0,0,1,2
"HID586487",NA,NA,1,0,0,NA,1,1,1,2,2
"HID586662",1,1,NA,0,0,NA,0,0,0,1,2
"HID586710",1,NA,1,1,0,NA,0,1,0,2,2
"HID586790",2,NA,1,0,0,NA,1,0,0,2,2
"HID586868",1,NA,1,0,0,NA,1,1,0,1,2
"HID587016",1,1,1,0,0,NA,1,1,0,1,2
"HID587024",1,NA,1,0,0,NA,1,1,0,1,2
"HID587143",2,NA,1,0,1,NA,0,0,0,1,2
"HID587152",NA,1,NA,0,0,NA,1,0,0,1,2
"HID587260",1,NA,1,0,0,NA,0,1,0,1,2
"HID587351",NA,1,0,1,0,NA,1,1,1,1,2
"HID587368",NA,2,NA,0,0,NA,1,0,1,1,2
"HID587508",2,2,1,0,0,NA,1,1,0,1,2
"HID587509",1,NA,NA,0,0,NA,1,0,1,1,2
"HID587523",1,1,1,0,0,NA,1,1,1,2,2
"HID588042",1,NA,1,1,0,NA,1,1,1,2,2
"HID588186",1,NA,0,0,0,NA,0,0,1,1,2
"HID588309",1,NA,1,0,0,NA,0,1,0,1,2
"HID588522",1,NA,0,0,0,NA,1,1,0,1,2
"HID588628",1,NA,1,1,1,NA,1,1,0,1,2
"HID588679",1,NA,1,0,0,NA,0,1,0,1,1
"HID588689",2,NA,1,1,0,NA,0,1,0,1,2
"HID588842",NA,1,1,0,1,NA,0,1,1,1,2
"HID589001",1,1,1,0,0,NA,0,1,0,1,2
"HID589042",1,NA,1,0,1,NA,1,0,1,1,2
"HID589129",1,NA,1,0,0,NA,1,1,0,1,2
"HID589133",1,1,1,0,0,NA,1,1,0,1,2
"HID589269",2,NA,NA,0,0,NA,1,0,1,1,2
"HID589467",NA,1,1,0,0,NA,1,1,1,1,2
"HID589479",1,NA,1,0,0,NA,0,0,0,1,2
"HID589508",NA,NA,0,0,0,NA,0,1,0,1,2
"HID589572",1,NA,1,0,0,NA,1,1,0,1,2
"HID589593",1,NA,1,1,0,NA,0,1,1,1,2
"HID589635",NA,1,NA,0,0,NA,1,0,0,1,2
"HID589748",NA,1,0,0,0,NA,0,1,0,1,2
"HID589791",2,NA,NA,0,0,NA,1,0,0,1,2
"HID590054",1,1,1,1,0,NA,0,1,0,1,2
"HID590172",NA,1,1,1,0,NA,1,1,0,1,2
"HID590197",1,1,1,0,0,NA,1,1,0,1,2
"HID590303",2,NA,1,0,0,NA,1,1,0,1,2
"HID590341",2,NA,1,0,0,NA,1,1,1,1,2
"HID590373",1,NA,1,0,1,NA,1,1,1,1,2
"HID590466",2,2,0,0,0,NA,1,1,0,1,2
"HID590505",1,NA,NA,0,0,NA,1,0,0,1,2
"HID590506",NA,1,1,0,0,NA,0,0,0,1,2
"HID590521",2,NA,0,0,0,NA,1,1,0,1,2
"HID590541",1,1,1,1,0,NA,0,1,0,1,2
"HID590605",1,1,1,1,0,NA,0,1,0,1,2
"HID590616",NA,1,1,0,0,NA,0,1,0,1,2
"HID590677",1,NA,1,0,0,NA,0,1,1,1,2
"HID590694",2,NA,1,0,0,NA,0,1,0,1,2
"HID590726",2,NA,1,0,0,NA,1,1,1,1,2
"HID590756",2,NA,1,0,0,NA,1,0,0,1,2
"HID590774",2,NA,1,0,0,NA,1,1,0,1,2
"HID590852",1,NA,1,0,0,NA,1,1,0,2,2
"HID590855",1,NA,NA,0,0,NA,1,0,0,1,2
"HID590964",2,NA,NA,0,0,NA,1,0,0,1,2
"HID590996",1,1,1,0,0,NA,1,1,1,1,2
"HID591036",2,NA,1,0,0,NA,0,0,0,1,2
"HID591096",1,NA,0,0,0,NA,1,0,1,1,2
"HID591172",NA,1,1,0,0,NA,0,1,0,1,2
"HID591231",NA,2,0,0,0,NA,1,0,0,2,1
"HID591253",2,NA,1,0,1,NA,1,1,0,1,2
"HID591279",NA,1,1,0,0,NA,1,1,0,1,2
"HID591322",NA,1,1,0,1,NA,0,1,0,1,2
"HID591546",2,NA,1,0,1,NA,0,1,0,2,2
"HID591549",1,1,NA,0,0,NA,1,0,0,1,2
"HID591698",NA,1,1,0,0,NA,1,1,1,1,2
"HID591722",NA,1,1,0,0,0,1,1,0,1,2
"HID591814",2,1,1,0,0,NA,1,0,1,1,2
"HID591843",1,1,1,1,0,NA,1,1,0,2,2
"HID591933",NA,1,1,0,0,NA,0,0,1,1,2
"HID592006",2,NA,1,0,0,NA,1,1,0,1,2
"HID592204",NA,1,0,0,1,NA,1,1,0,1,2
"HID592214",1,NA,NA,0,0,NA,1,0,0,1,2
"HID592283",1,1,NA,0,0,NA,1,0,0,1,2
"HID592389",1,NA,1,0,1,NA,1,1,0,1,2
"HID592496",1,NA,1,1,0,NA,0,1,0,2,2
"HID592526",NA,1,1,0,0,NA,0,1,1,1,2
"HID592531",2,NA,1,0,0,NA,0,1,0,1,2
"HID592582",1,NA,1,0,0,NA,1,1,1,1,2
"HID592629",2,NA,NA,0,0,NA,1,0,1,1,2
"HID592718",1,NA,1,0,0,NA,1,1,0,1,2
"HID592870",1,2,0,0,0,0,1,1,0,1,2
"HID593024",NA,1,1,0,0,NA,0,1,0,1,2
"HID593039",NA,1,1,0,0,NA,1,1,0,1,2
"HID593169",2,NA,1,0,1,NA,0,1,1,1,2
"HID593191",1,NA,0,0,0,NA,1,0,1,1,2
"HID593210",1,NA,1,0,1,NA,1,1,1,1,2
"HID593232",NA,1,0,0,0,NA,1,1,0,1,2
"HID593313",2,NA,1,0,0,NA,0,1,1,1,2
"HID593315",1,NA,0,0,0,NA,1,1,1,1,2
"HID593329",1,1,1,0,0,NA,1,1,0,1,2
"HID593354",1,NA,1,0,0,NA,1,1,1,1,2
"HID593370",2,NA,1,0,1,NA,0,1,1,1,2
"HID593379",2,NA,1,0,0,NA,1,1,0,1,2
"HID593484",1,NA,0,1,0,NA,0,0,1,2,2
"HID593496",1,1,1,0,0,NA,1,1,0,1,2
"HID593506",2,NA,NA,0,0,NA,1,0,1,1,2
"HID593637",1,NA,0,0,0,NA,1,1,1,1,2
"HID593728",2,1,1,0,0,NA,1,0,0,2,2
"HID593740",NA,1,1,1,0,NA,1,1,0,1,2
"HID593747",NA,1,1,1,0,NA,0,0,0,2,2
"HID593757",NA,1,1,0,0,NA,0,1,0,1,2
"HID594171",1,1,1,0,0,NA,1,1,0,1,2
"HID594181",1,NA,0,0,0,NA,0,0,0,1,2
"HID594200",1,NA,1,0,0,NA,1,1,0,1,2
"HID594287",1,1,1,0,1,NA,1,1,0,2,2
"HID594432",2,NA,NA,0,0,NA,1,0,0,1,2
"HID594511",2,1,1,0,0,NA,1,1,0,1,2
"HID594517",1,NA,1,0,0,NA,1,1,1,2,2
"HID594534",1,NA,1,0,1,NA,1,0,0,1,2
"HID594576",1,NA,1,0,0,NA,1,1,1,1,2
"HID594651",1,1,NA,0,0,NA,0,0,0,1,2
"HID594802",1,1,0,0,0,NA,0,1,0,1,2
"HID594875",NA,1,1,0,0,NA,1,1,1,2,2
"HID594967",1,NA,1,1,0,NA,0,0,0,2,2
"HID594981",2,NA,1,0,0,NA,1,1,0,2,2
"HID595039",2,NA,1,1,0,NA,0,0,0,1,2
"HID595125",2,NA,1,0,0,NA,0,1,0,1,2
"HID595268",1,1,1,0,0,NA,1,1,1,1,2
"HID595354",1,NA,1,1,0,NA,0,1,1,1,2
"HID595440",NA,1,0,0,0,NA,1,1,1,1,2
"HID595465",2,NA,NA,0,0,NA,1,0,0,1,2
"HID595593",NA,1,1,0,0,NA,1,1,0,2,2
"HID595701",2,NA,0,0,0,NA,1,1,0,2,2
"HID595800",1,NA,1,0,0,NA,0,0,0,2,2
"HID595881",1,NA,1,0,0,NA,1,1,0,1,2
"HID595955",NA,1,1,1,0,NA,1,1,0,1,2
"HID595970",2,NA,1,0,0,NA,0,0,0,1,2
"HID595979",1,1,1,0,0,NA,1,1,0,2,2
"HID596171",NA,NA,NA,0,0,NA,0,0,1,2,2
"HID596293",1,NA,1,0,0,NA,0,1,0,1,2
"HID596401",1,1,1,0,0,NA,1,1,1,1,2
"HID596410",1,NA,1,0,1,NA,0,1,0,2,2
"HID596411",1,1,1,0,0,NA,0,1,0,1,2
"HID596545",NA,2,1,0,0,NA,0,0,1,1,2
"HID596641",NA,1,1,0,1,NA,0,0,0,1,2
"HID596666",1,NA,1,0,0,NA,0,1,1,1,2
"HID596684",1,NA,1,0,0,NA,1,1,0,1,2
"HID596706",1,2,1,0,0,NA,1,1,0,1,2
"HID596847",1,NA,1,0,1,NA,1,1,0,2,2
"HID596948",1,NA,NA,0,0,NA,1,0,0,1,2
"HID596992",1,NA,1,0,0,NA,0,0,1,1,2
"HID597064",2,NA,NA,0,0,NA,1,0,1,1,2
"HID597067",1,NA,1,0,0,NA,1,1,1,1,2
"HID597119",2,NA,1,0,0,NA,1,1,1,1,2
"HID597241",NA,1,1,0,0,NA,1,1,1,1,2
"HID597272",2,NA,1,0,0,NA,1,0,0,1,2
"HID597364",2,NA,1,0,0,NA,1,1,1,1,2
"HID597383",1,NA,NA,0,0,NA,1,0,1,1,2
"HID597471",1,1,1,0,0,NA,1,1,0,1,2
"HID597517",1,NA,0,0,0,NA,0,0,0,2,2
"HID597548",NA,1,1,1,0,NA,0,1,0,1,2
"HID597641",NA,1,1,0,1,NA,0,1,0,1,2
"HID597664",1,1,NA,0,0,NA,0,0,1,1,2
"HID597739",2,NA,1,0,1,NA,1,1,1,1,2
"HID597762",2,2,1,0,0,NA,1,1,1,1,2
"HID597764",1,NA,1,0,0,NA,1,1,0,1,2
"HID597806",NA,1,1,0,0,NA,1,1,0,1,2
"HID598160",2,NA,1,0,0,NA,0,1,0,1,2
"HID598200",NA,1,1,0,0,NA,0,1,1,1,2
"HID598209",2,NA,1,0,0,NA,0,0,1,1,2
"HID598255",1,NA,1,0,0,NA,1,1,0,1,2
"HID598436",NA,1,1,0,0,NA,0,1,1,1,2
"HID598464",2,1,1,1,0,NA,1,1,1,1,2
"HID598546",NA,1,1,0,0,NA,1,1,0,1,2
"HID598550",2,NA,1,0,0,NA,1,1,0,1,2
"HID598640",1,1,1,0,0,NA,0,1,0,1,2
"HID598876",2,1,1,1,0,NA,1,1,0,1,2
"HID598990",NA,NA,1,0,0,NA,1,0,0,1,2
"HID599134",1,NA,1,0,0,NA,1,1,1,1,2
"HID599163",2,NA,1,0,1,NA,0,0,0,1,2
"HID599196",1,1,1,0,0,NA,0,1,0,1,2
"HID599243",2,NA,1,0,0,NA,1,1,1,2,2
"HID599518",1,NA,NA,0,0,NA,0,0,1,1,2
"HID599691",1,1,1,0,0,NA,1,1,0,1,2
"HID599717",1,1,1,0,0,NA,1,1,1,1,2
"HID599749",1,1,1,1,0,NA,0,1,1,1,2
"HID600045",2,NA,NA,0,0,NA,1,0,1,1,2
"HID600126",2,NA,1,0,0,NA,1,0,1,1,2
"HID600148",2,1,NA,0,0,NA,1,0,0,1,2
"HID600205",1,1,1,0,0,NA,1,1,1,1,2
"HID600329",1,NA,1,0,0,NA,1,1,0,1,2
"HID600565",1,NA,0,0,0,NA,0,0,0,1,2
"HID600734",1,NA,0,0,0,NA,1,1,1,1,2
"HID600814",1,NA,1,0,0,NA,1,1,0,1,2
"HID600854",NA,1,0,0,0,NA,1,1,1,1,2
"HID600873",1,1,0,0,0,NA,1,1,0,2,2
"HID600913",1,1,1,0,0,NA,0,0,1,1,2
"HID600975",2,NA,NA,0,0,NA,1,0,0,1,2
