"hhid","province","raised_Poultry","raised_cattle_buffalo","raised_Livestock","raised_Livestock_Poultry","ag_area","ag_hh","zone","fhh","edu_hh","edu_hh_head","covid_shock","ag_comm","ag_assoc","ag_comm_assoc","animal_area","animal_ded_area","homelot_area","parcel_area","holding_area","animal_area_rate","rice","rice_harv_sold_pct","sold_rice","rice_area_agland_pct","rice_area_total_pct","rice_price_impt","value_rice_prod","rice_price","cashew","area_cashew_harvested","area_cashew_planted","qty_cashew_harvested","qty_cashew_own_use","qty_cashew_sale","cashew_harv_sold_pct","sold_cashew","cashew_area_agland_pct","cashew_area_total_pct","cashew_price_impt","value_cashew_prod","cashew_price","animal_disease","irrigation","drought","flood","ag_extension_training","family_hours","family_full_days","family_work_days"
"HID608471",2,NA,NA,NA,NA,3,1,"Tonle Sap",0,2,2,0,0,0,0,NA,0,0.04,3,3.04,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,240,30,30
"HID608523",7,1,1,1,1,2.358,1,"Coastal",0,2,2,0,0,0,0,0.003000000026077,1,0.06,2.34,2.4000001,0.00125,1,0,0,0.56827819,0.55833334,1,8313000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,6408,801,1536
"HID608661",2,1,1,1,1,4.504,1,"Tonle Sap",0,1,1,1,0,0,0,0.0040000001899898,1,0.1,4.5,4.5999999,0.00086956529,1,0.30000001,1,0.44404975,0.43478262,0,2000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,1860,232.5,420
"HID608685",25,1,0,0,1,8e-04,1,"Plain",0,2,1,0,0,0,0,0.0007999999797903,1,0.008,NA,0.0080000004,0.099999994,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,450,56.25,450
"HID608707",15,1,0,0,1,9.731,1,"Tonle Sap",0,2,2,0,0,0,0,0.0020000000949949,1,0.0808,9.7,9.7807999,0.00020448226,1,0.4526515,1,0.99681431,0.99173892,0,20064000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,0,1,372,46.5,192
"HID608803",13,1,1,1,1,12.52,1,"Mountain",0,2,2,0,1,0,1,0.0199999995529652,1,0.2554,15.5,15.7554,0.0012694061,1,0.39285713,1,0.91853034,0.72990847,0,30800000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,1580,197.5,230
"HID608815",6,1,0,0,1,1.4016,1,"Tonle Sap",0,2,2,0,0,0,0,0.0003000000142492,1,0.06,1.4,1.46,0.00020547946,1,0.25,1,0.99885845,0.95890409,0,3200000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,108,13.5,48
"HID608831",14,1,0,0,1,0.654,1,"Plain",0,2,1,0,0,0,0,0.0010000000474975,1,0.3,NA,0.30000001,0.0033333334,1,0,0,0.99388379,2.1666665,1,2790000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,49,6.125,31
"HID608901",1,1,0,0,1,7.0004,1,"Tonle Sap",0,2,1,0,0,0,0,0.0003999999898952,1,0.06,7,7.0599999,5.6657223e-05,1,0.375,1,0.99994284,0.99150145,0,34040000,851,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,780,97.5,195
"HID608915",5,1,1,1,1,0.508,1,"Mountain",1,1,1,0,0,0,0,0.0040000001899898,1,0.1,0.5,0.60000002,0.0066666668,1,0,0,0.98425198,0.83333331,1,2420000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,312,39,84
"HID609001",11,1,1,1,1,5.0026,1,"Mountain",0,2,0,0,1,1,1,0.0006000000284985,1,0.195,NA,0.19499999,0.0030769233,1,0.34615386,1,0.99948025,25.641027,0,10790000,830,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,1,1130,141.25,290
"HID609083",13,1,0,0,1,3.0004,1,"Mountain",0,2,0,0,1,0,1,0.0003999999898952,1,2.5,3,5.5,7.2727271e-05,1,0,0,0.33328891,0.18181819,1,900000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,1468,183.5,184
"HID609157",5,1,0,0,1,0.142,1,"Mountain",1,2,2,0,0,0,0,0.0020000000949949,1,0.036,0.12,0.156,0.012820513,1,0,0,0.84507042,0.76923078,1,1650000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,240,30,60
"HID609161",3,NA,NA,NA,NA,1.506,1,"Plain",0,2,1,0,0,0,0,NA,0,0.15,2,2.1500001,NA,1,0.48958334,1,0.99601597,0.69767439,0,6720000,700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,22,2.75,8
"HID609207",4,1,1,1,1,0.4028,1,"Tonle Sap",0,1,0,0,0,0,0,0.0024999999441206,1,0.091,1.4,1.4910001,0.001676727,1,0,0,0.99304867,0.2682763,1,1846800,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,64,8,32
"HID609256",14,1,0,0,1,0.761,1,"Plain",1,1,0,0,0,0,0,0.0010000000474975,1,0.048,0.75,0.79799998,0.0012531329,1,0,0,0.98554534,0.93984967,1,3441000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0,360,45,90
"HID609295",22,1,0,0,1,2.3854,1,"Tonle Sap",1,2,0,1,0,0,0,0.0003999999898952,1,0.1119,1.32,1.4319,0.0002793491,1,0,0,0.97258323,1.6202248,1,3400000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,1,320,40,40
"HID609338",3,1,1,1,1,1.484,1,"Plain",0,2,2,0,0,0,0,0.0040000001899898,1,0.065,1.48,1.545,0.0025889969,0,NA,NA,NA,NA,0,NA,NA,1,0.18,0.18,200,0,100,0.5,1,0.1212938,0.11650486,0,600000,3000,0,0,0,0,0,1569,196.125,399
"HID609355",20,1,0,0,1,0.00106,1,"Plain",1,1,1,0,0,0,0,0.0003600000054576,1,0.26,1,1.26,0.00028571428,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,120,15,120
"HID609404",7,1,0,0,1,1.632,1,"Coastal",0,2,1,0,0,0,0,0.0020000000949949,1,0.6,1.23,1.83,0.0010928962,1,0,0,0.75367647,0.67213112,1,6426000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1835,229.375,735
"HID609425",25,1,1,1,1,0.0022,1,"Plain",1,2,0,1,0,0,0,0.0001999999949476,1,0.06,NA,0.059999999,0.0033333334,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0
"HID609505",7,1,1,1,1,0.6048,1,"Coastal",1,2,1,0,0,0,0,0.0048000002279878,1,0.2,0.3,0.5,0.0096000005,1,0,0,0.82671958,1,1,2142000,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,3600,450,1440
"HID609641",5,1,1,1,1,1.2911,1,"Mountain",0,1,1,0,0,0,0,0.0006000000284985,1,0.06,1.29,1.35,0.00044444445,1,0,0,0.77453333,0.74074072,1,4400000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,5616,702,720
"HID609762",17,1,1,1,1,2.5054,1,"Tonle Sap",1,2,1,0,0,0,0,0.25,1,0.5,2,2.5,0.1,1,0,0,0.39913785,0.40000001,1,3800000,950,1,NA,NA,1000,0,500,0.5,1,NA,NA,0,4000000,4000,0,0,0,0,0,2938,367.25,588
"HID609780",14,1,0,0,1,0.6587,1,"Plain",1,1,1,0,0,0,0,0.0012000000569969,1,0.1972,NA,0.1972,0.0060851928,1,0,0,0.98679215,3.2961462,1,2604000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,144,18,72
"HID609789",12,1,0,0,1,0.6012,1,"Phnom Penh",1,2,1,0,0,0,0,0.0006000000284985,1,0.0325,0.5,0.53250003,0.0011267605,1,0.125,1,0.99800402,1.1267605,0,2400000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,140,17.5,70
"HID609790",2,1,0,0,1,5.0025,1,"Tonle Sap",0,2,2,0,0,0,0,0.0024999999441206,1,0.25,5,5.25,0.00047619047,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,960,120,120
"HID609839",17,1,0,0,1,0.0035,1,"Tonle Sap",1,1,1,0,0,0,0,0.0015000000130385,1,0.042,0.3,0.34200001,0.0043859649,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1440,180,360
"HID609878",14,1,1,1,1,0.1415,1,"Plain",0,2,1,0,0,0,0,0.0015000000130385,1,0.04,0.13,0.17,0.0088235298,1,0,0,0.91872793,0.7647059,1,651000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,3000,375,960
"HID609911",18,1,1,1,1,0.0368,1,"Coastal",0,2,2,0,0,0,0,0.035300001502037,1,0.0338,0.0338,0.067599997,0.52218938,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,2880,360,360
"HID609922",6,1,0,0,1,0.221,1,"Tonle Sap",0,2,0,0,0,0,0,0.0010000000474975,1,0.25,NA,0.25,0.0040000002,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1640,205,470
"HID609990",5,1,0,0,1,0.26,1,"Mountain",0,2,2,0,0,0,0,NA,0,0.36,0.2,0.56,NA,1,0,0,0.76923078,0.35714287,1,1584000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1152,144,288
"HID610030",2,1,1,1,1,5.642,1,"Tonle Sap",0,2,2,0,0,0,0,0.0020000000949949,1,0.036,6.84,6.8759999,0.0002908668,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,4080,510,780
"HID610091",16,1,0,0,1,1.0049,1,"Mountain",0,1,1,0,0,0,0,0.0003999999898952,1,0.025,NA,0.025,0.015999999,0,NA,NA,NA,NA,0,NA,NA,1,0.5,0.5,120,0,60,0.5,1,0.49756193,20,0,360000,3000,0,0,0,0,0,1674,209.25,252
"HID610154",4,1,1,1,1,0.179,1,"Tonle Sap",0,2,1,0,0,0,0,0.0040000001899898,1,0.08,0.085,0.16499999,0.024242427,1,0,0,0.92178774,1,1,702000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,1728,216,816
"HID610259",8,1,0,0,1,7.0016,1,"Plain",0,2,1,1,0,0,0,0.0015999999595806,1,0.027,7,7.027,0.00022769318,1,0.45714286,1,0.71412247,0.71154118,0,54600000,780,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2512,314,628
"HID610337",NA,1,1,1,1,6.834,1,"",0,2,2,0,0,0,0,0.0040000001899898,1,0.3,NA,0.30000001,0.013333334,1,0.46323529,1,0.99502486,22.666666,0,59840000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,0,4912,614,1100
"HID610356",3,1,1,1,1,1.001,1,"Plain",0,0,0,0,0,0,0,0.0010000000474975,1,0.03,1,1.03,0.00097087387,1,0,0,0.99900103,0.97087383,1,1080000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0
"HID610390",1,1,0,0,1,8.9406,1,"Tonle Sap",0,2,0,1,0,0,0,0.0006000000284985,1,0.15,7.92,8.0699997,7.4349446e-05,1,0.33333334,1,0.43397534,0.48079309,0,4800000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,1,4045,505.625,595
"HID610409",25,1,0,0,1,1.114,1,"Plain",1,2,2,0,0,0,0,0.0060000000521541,1,0.099,1.104,1.2029999,0.0049875313,1,0,0,0.8976661,0.83125526,1,3800000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1760,220,400
"HID610428",15,1,1,1,1,1.0004,1,"Tonle Sap",1,2,1,0,0,0,0,0.0003999999898952,1,0.16,NA,0.16,0.0024999999,1,NA,NA,0.99960017,6.25,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,576,72,144
"HID610543",3,1,0,0,1,1.075,1,"Plain",1,2,1,1,0,0,0,0.010499999858439,1,0.12,NA,0.12,0.087499999,1,0.41666666,1,0.97674417,8.75,0,10800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2798,349.75,397
"HID610709",3,1,0,0,1,3.0004,1,"Plain",0,2,1,0,0,0,0,0.0003999999898952,1,0.036,3,3.036,0.0001317523,1,0.41666666,1,0.99986666,0.98814231,0,26400000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,540,67.5,90
"HID610712",12,1,1,1,1,0.3148,1,"Phnom Penh",1,3,0,0,0,0,0,0.0048000002279878,1,0.08,0.3024,0.38240001,0.012552301,1,0,0,0.952986,0.78451884,1,1440000,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,3420,427.5,1080
"HID610720",8,1,0,0,1,0.002,1,"Plain",0,3,3,0,0,0,0,0.0020000000949949,1,0.02,NA,0.02,0.10000001,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,0,0,2160,270,492
"HID610722",6,1,1,1,1,1.0016,1,"Tonle Sap",1,2,1,0,0,0,0,0.0015999999595806,1,0.09,1,1.09,0.0014678899,1,0,0,0.99840254,0.91743118,1,540000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,0,372,46.5,114
"HID610727",8,1,0,0,1,0.672,1,"Plain",0,3,2,1,0,0,0,0.0020000000949949,1,0.0396,1,1.0396,0.0019238169,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1470,183.75,330
"HID610768",15,1,1,1,1,1.5022,1,"Tonle Sap",0,1,NA,0,0,0,0,0.0012000000569969,1,0.125,1.5,1.625,0.00073846156,1,0.25,1,0.99853545,0.92307693,0,6400000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,1,1104,138,192
"HID610805",14,1,0,0,1,0.5018,1,"Plain",1,2,1,0,0,0,0,0.0007999999797903,1,0.225,0.5,0.72500002,0.0011034482,1,0,0,0.99641293,0.68965513,1,2790000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,600,75,150
"HID610824",1,1,1,1,1,4.3525,1,"Tonle Sap",0,1,0,1,0,0,0,0.0024999999441206,1,0.15,4.3,4.4499998,0.00056179776,1,0,0,0.68925905,0.67415732,1,9000000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,1,768,96,123
"HID610871",21,1,1,1,1,5.0013,1,"Plain",0,2,1,0,0,1,0,0.0010000000474975,1,0.012,5,5.0120001,0.00019952115,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,1,0,640,80,335
"HID611031",25,1,0,0,1,1.26,1,"Plain",0,2,1,0,0,0,0,0.0099999997764826,1,0.154,1.12,1.274,0.0078492928,1,0,0,0.095238097,0.094191521,1,665000,950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,440,55,170
"HID611113",8,1,1,1,1,1.001,1,"Plain",0,2,1,0,0,0,0,0.0010000000474975,1,0.024,1,1.024,0.0009765625,1,0.32142857,1,0.59940058,0.5859375,0,5600000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,2189,273.625,527
"HID611141",1,1,0,0,1,4.8216,1,"Tonle Sap",0,1,1,1,0,0,0,0.0015999999595806,1,0.0256,4.82,4.8456001,0.00033019646,1,0.22222222,1,0.68856812,0.68515766,0,9000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,1,1698,212.25,322
"HID611142",5,1,0,0,1,0.4004,1,"Mountain",0,2,1,0,0,0,0,0.0003999999898952,1,0.12,0.4,0.51999998,0.00076923077,1,0,0,0.99900103,0.76923078,1,1320000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,96,12,24
"HID611187",7,1,1,1,1,0.0332,1,"Coastal",1,2,0,0,0,0,0,0.0031999999191612,1,0.015,0.03,0.044999998,0.071111113,1,0,0,0.90361446,0.66666669,1,183600,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,9387,1173.375,1089
"HID611236",2,1,0,0,1,1.463,1,"Tonle Sap",0,2,2,1,0,0,0,0.0055999998003244,1,0.143,1.32,1.4630001,0.0038277509,1,0,0,0.68352699,0.68352699,1,4500000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,720,90,240
"HID611391",21,NA,NA,NA,NA,0.0095,1,"Plain",1,1,0,1,0,0,0,NA,0,0.05,0.007,0.057,NA,1,0,0,0.78947371,0.13157895,1,111600,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,48,6,12
"HID611404",16,NA,NA,NA,NA,21.3,1,"Mountain",0,1,NA,0,0,0,0,NA,0,0.36,20,20.360001,NA,0,NA,NA,NA,NA,0,NA,NA,1,21,21,38000,0,19000,0.5,1,0.98591548,1.0314342,0,114000000,3000,0,0,0,0,0,80,10,10
"HID611439",2,NA,NA,NA,NA,0.0033,1,"Tonle Sap",1,2,0,0,0,0,0,NA,0,0.03,NA,0.029999999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,324,40.5,116
"HID611537",2,1,0,0,1,7.0028,1,"Tonle Sap",0,2,2,0,0,0,0,0.0005000000237487,1,0.125,7,7.125,7.017544e-05,1,0.44071147,1,0.99960017,0.98245615,0,45540000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,1,2670,333.75,600
"HID611541",2,1,0,0,1,6.0616,1,"Tonle Sap",0,1,1,0,0,0,0,0.0006000000284985,1,0.189,6,6.1890001,9.6946198e-05,1,0.47499999,1,0.98983765,0.96946192,0,36000000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,998,124.75,274
"HID611557",20,1,1,1,1,1.51515,1,"Plain",0,1,1,0,0,0,0,0.0019499999471009,1,0.15,1.5,1.65,0.0011818182,1,0,0,0.99000096,0.90909094,1,4320000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1800,225,720
"HID611569",17,NA,NA,NA,NA,2.05,1,"Tonle Sap",0,2,1,0,0,0,0,NA,0,0.18,2,2.1800001,NA,1,0.2,1,0.97560978,0.91743118,0,6150000,1230,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,1087,135.875,259
"HID611623",3,1,0,0,1,9.52535,1,"Plain",0,2,1,0,0,0,0,0.0001500000071246,1,0.21,NA,0.20999999,0.00071428576,1,0.32142857,1,0.26455721,12,0,8960000,1000,1,5.2,6.8,8000,0,4000,0.5,1,0.71388453,32.380955,0,32000000,4000,0,0,0,0,0,1455,181.875,293
"HID611792",NA,1,1,1,1,0.405,1,"",0,2,2,0,0,0,0,0.003000000026077,1,0.1,NA,0.1,0.029999999,1,0,0,0.98765433,4,1,1440000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2520,315,720
"HID611816",14,1,0,0,1,0.004,1,"Plain",1,2,0,0,0,0,0,0.0024999999441206,1,0.034,NA,0.034000002,0.073529407,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,1,1,1022,127.75,241
"HID611944",14,1,1,1,1,0.2044,1,"Plain",1,2,1,0,1,0,1,0.0003999999898952,1,0.05,0.2,0.25,0.0016,1,0,0,0.9784736,0.80000001,1,2008800,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,660,82.5,126
"HID612057",4,1,0,0,1,0.2504,1,"Tonle Sap",0,2,2,0,0,0,0,0.0003999999898952,1,0.12,0.24,0.35999998,0.0011111111,1,0.33333334,1,0.95846647,0.66666669,0,2100000,700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,300,37.5,75
"HID612123",5,NA,NA,NA,NA,0.6,1,"Mountain",0,2,2,0,0,0,0,NA,0,0.03,0.4,0.43000001,NA,1,0.27777779,1,1,1.3953488,0,3600000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,192,24,48
"HID612128",6,1,1,1,1,1.4018,1,"Tonle Sap",0,2,1,0,0,0,0,0.0006000000284985,1,0.12,NA,0.12,0.0050000004,1,0.25,1,0.99871594,11.666667,0,3200000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,108,13.5,66
"HID612132",1,1,0,0,1,2.114,1,"Tonle Sap",0,2,2,0,0,0,0,0.614000022411346,1,0.5,2.5,3,0.20466667,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,7200,900,720
"HID612213",19,1,0,0,1,1.7512,1,"Mountain",0,1,1,0,0,0,0,0.0012000000569969,1,2.5,0.25,2.75,0.00043636365,1,0,0,0.14275925,0.090909094,1,240000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,4110,513.75,725
"HID612229",21,NA,NA,NA,NA,0.01,1,"Plain",1,0,0,0,0,0,0,NA,0,0.03,NA,0.029999999,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0
"HID612280",3,1,1,1,1,0.25,1,"Plain",1,3,1,0,0,0,0,0.0099999997764826,1,0.09,0.14,0.23,0.043478258,1,0,0,0.72000003,0.78260869,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,948,118.5,168
"HID612446",6,1,1,1,1,8.0075,1,"Tonle Sap",0,2,1,0,0,0,0,0.0012000000569969,1,0.15,8,8.1499996,0.00014723928,1,0.44444445,1,0.56197315,0.55214727,0,27000000,1000,1,3.5,3.5,4000,0,2000,0.5,1,0.43709022,0.42944786,0,10000000,2500,0,1,1,1,0,1060,132.5,160
"HID612536",5,1,0,0,1,0.372,1,"Mountain",0,2,2,0,0,0,0,0.0020000000949949,1,0.17,0.27,0.44,0.0045454549,1,0,0,0.72580647,0.61363637,1,1980000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,72,9,21
"HID612610",NA,NA,NA,NA,NA,29,1,"",0,3,3,0,0,0,0,NA,0,0.08,NA,0.079999998,NA,1,0,0,0.1724138,62.5,1,16000000,1000,1,0,15,0,NA,NA,NA,NA,0.51724136,187.5,0,NA,NA,0,0,0,0,0,1080,135,180
"HID612634",8,NA,NA,NA,NA,0.7,1,"Plain",0,0,0,0,0,0,0,NA,0,0.2,0.7,0.89999998,NA,1,0.40000001,1,1,0.77777779,0,5500000,1100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,4320,540,720
"HID612724",14,1,1,1,1,3.4538,1,"Plain",0,2,0,0,0,0,0,0.003800000064075,1,0.5,3,3.5,0.0010857143,1,0.25,1,0.86860847,0.85714287,0,8400000,1050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,0,0,972,121.5,636
"HID612726",14,1,1,1,1,0.8514,1,"Plain",0,2,1,0,0,0,0,0.0003999999898952,1,0.192,0.85,1.0420001,0.00038387714,1,0.46987951,1,0.60194975,0.4918426,0,13280000,800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,1,900,112.5,300
"HID612742",20,1,1,1,1,4.625,1,"Plain",0,3,2,0,0,1,0,0.0049999998882413,1,1,NA,1,0.0049999999,1,0.10645162,1,0.9881081,4.5700002,0,13175000,850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,2220,277.5,1080
"HID612773",6,1,0,0,1,6.8032,1,"Tonle Sap",0,2,2,0,0,0,0,0.0012000000569969,1,0.072,6.8,6.8720002,0.00017462166,1,0.38095239,1,0.99952966,0.9895227,0,42000000,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,0,0,205,25.625,35
"HID612935",5,1,0,0,1,0.792,1,"Mountain",0,2,0,0,0,0,0,0.0020000000949949,1,0.13,6.7,6.8299999,0.00029282577,1,0.12315271,1,0.9848485,0.11420205,0,4263000,1050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,702,87.75,132
"HID612984",10,1,1,1,1,8.9915,1,"Mountain",0,2,2,0,0,0,0,0.0015000000130385,1,0.9,NA,0.89999998,0.0016666667,0,NA,NA,NA,NA,0,NA,NA,1,0,8.41,0,NA,NA,NA,NA,0.93532783,9.3444443,0,NA,NA,1,1,0,1,1,3120,390,420
"HID613123",20,1,1,1,1,0.8096,1,"Plain",0,2,1,0,0,0,0,0.0055999998003244,1,0.05,0.5,0.55000001,0.010181817,1,0,0,0.98814231,1.4545454,1,4500000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,1896,237,816
"HID613141",14,1,0,0,1,0.6009,1,"Plain",0,3,3,0,0,0,0,0.00089999998454,1,0.084,0.6,0.68400002,0.0013157894,1,0,0,0.99850225,0.87719297,1,2046000,930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,840,105,210
"HID613225",15,1,1,1,1,0.3896,1,"Tonle Sap",0,1,1,0,0,0,0,0.0015999999595806,1,0.187,0.37,0.55699998,0.0028725315,1,0,0,0.94969201,0.6642729,1,1800000,900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,1,0,0,4320,540,540
